Description,InvoiceMonth,TotalPrice,Year,Month,prev_month_sales,rolling_3m_avg,sales_delta,is_holiday_month
CERAMIC STRAWBERRY CAKE MONEY BANK,2011-06-01,266.35,2011,6,304.5,235.23333333333335,31.116666666666674,0
CERAMIC STRAWBERRY CAKE MONEY BANK,2011-07-01,320.55,2011,7,266.35,297.1333333333334,23.41666666666663,0
CERAMIC STRAWBERRY CAKE MONEY BANK,2011-08-01,233.55,2011,8,320.55,273.48333333333335,-39.93333333333334,0
CERAMIC STRAWBERRY CAKE MONEY BANK,2011-09-01,401.4,2011,9,233.55,318.5,82.89999999999998,0
CERAMIC STRAWBERRY CAKE MONEY BANK,2011-10-01,437.14,2011,10,401.4,357.3633333333334,79.77666666666659,0
CERAMIC STRAWBERRY CAKE MONEY BANK,2011-11-01,715.52,2011,11,437.14,518.02,197.5,0
CERAMIC STRAWBERRY CAKE MONEY BANK,2011-12-01,415.1,2011,12,715.52,522.5866666666666,-107.48666666666657,1
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-01-01,293.15,2010,1,919.95,606.55,-313.4,1
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-02-01,157.3,2010,2,293.15,456.79999999999995,-299.49999999999994,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-03-01,142.15,2010,3,157.3,197.53333333333333,-55.383333333333326,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-04-01,64.9,2010,4,142.15,121.45,-56.55,1
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-05-01,221.95,2010,5,64.9,143.0,78.94999999999999,1
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-06-01,29.5,2010,6,221.95,105.45,-75.95,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-07-01,26.55,2010,7,29.5,92.66666666666667,-66.11666666666667,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-08-01,94.4,2010,8,26.55,50.15,44.25000000000001,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-09-01,221.25,2010,9,94.4,114.06666666666666,107.18333333333334,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-10-01,1262.05,2010,10,221.25,525.9,736.15,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-11-01,984.15,2010,11,1262.05,822.4833333333332,161.66666666666674,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2010-12-01,573.0,2010,12,984.15,939.7333333333332,-366.73333333333323,1
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-01-01,80.2,2011,1,573.0,545.7833333333334,-465.5833333333334,1
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-02-01,11.8,2011,2,80.2,221.66666666666666,-209.86666666666665,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-03-01,26.55,2011,3,11.8,39.516666666666666,-12.966666666666665,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-04-01,2.95,2011,4,26.55,13.766666666666667,-10.816666666666666,1
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-05-01,2.95,2011,5,2.95,10.816666666666668,-7.866666666666668,1
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-06-01,11.8,2011,6,2.95,5.900000000000001,5.8999999999999995,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-07-01,8.85,2011,7,11.8,7.866666666666667,0.9833333333333325,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-08-01,17.7,2011,8,8.85,12.783333333333331,4.916666666666668,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-09-01,112.55,2011,9,17.7,46.36666666666667,66.18333333333334,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-10-01,168.94,2011,10,112.55,99.73,69.21,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-11-01,274.12,2011,11,168.94,185.20333333333335,88.91666666666666,0
CHARLIE + LOLA RED HOT WATER BOTTLE,2011-12-01,254.49,2011,12,274.12,232.51666666666665,21.973333333333358,1
CHARLIE AND LOLA FIGURES TINS,2010-01-01,77.25,2010,1,964.58,520.915,-443.66499999999996,1
CHARLIE AND LOLA FIGURES TINS,2010-02-01,19.9,2010,2,77.25,353.91,-334.01000000000005,0
CHARLIE AND LOLA FIGURES TINS,2010-03-01,49.75,2010,3,19.9,48.96666666666667,0.7833333333333314,0
CHARLIE AND LOLA FIGURES TINS,2010-04-01,29.85,2010,4,49.75,33.166666666666664,-3.316666666666663,1
CHARLIE AND LOLA FIGURES TINS,2010-05-01,29.85,2010,5,29.85,36.48333333333333,-6.633333333333326,1
CHARLIE AND LOLA FIGURES TINS,2010-06-01,49.75,2010,6,29.85,36.483333333333334,13.266666666666666,0
CHARLIE AND LOLA FIGURES TINS,2010-07-01,19.9,2010,7,49.75,33.166666666666664,-13.266666666666666,0
CHARLIE AND LOLA FIGURES TINS,2010-08-01,137.25,2010,8,19.9,68.96666666666667,68.28333333333333,0
CHARLIE AND LOLA FIGURES TINS,2010-09-01,79.6,2010,9,137.25,78.91666666666667,0.6833333333333229,0
CHARLIE AND LOLA FIGURES TINS,2010-10-01,454.55,2010,10,79.6,223.79999999999998,230.75000000000003,0
CHARLIE AND LOLA FIGURES TINS,2010-11-01,113.5,2010,11,454.55,215.88333333333333,-102.38333333333333,0
CHARLIE AND LOLA FIGURES TINS,2010-12-01,39.8,2010,12,113.5,202.61666666666665,-162.81666666666666,1
CHARLIE AND LOLA FIGURES TINS,2011-01-01,49.75,2011,1,39.8,67.68333333333334,-17.933333333333337,1
CHARLIE AND LOLA FIGURES TINS,2011-03-01,53.25,2011,3,49.75,47.6,5.649999999999999,0
CHARLIE AND LOLA FIGURES TINS,2011-04-01,347.1,2011,4,53.25,150.03333333333333,197.0666666666667,1
CHARLIE AND LOLA FIGURES TINS,2011-05-01,477.75,2011,5,347.1,292.7,185.05,1
CHARLIE AND LOLA FIGURES TINS,2011-06-01,520.65,2011,6,477.75,448.5,72.14999999999998,0
CHARLIE AND LOLA FIGURES TINS,2011-07-01,668.85,2011,7,520.65,555.75,113.10000000000002,0
CHARLIE AND LOLA FIGURES TINS,2011-08-01,680.55,2011,8,668.85,623.35,57.19999999999993,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-01-01,341.85,2010,1,1055.5,698.675,-356.82499999999993,1
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-02-01,154.35,2010,2,341.85,517.2333333333332,-362.8833333333332,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-03-01,231.55,2010,3,154.35,242.58333333333334,-11.033333333333331,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-04-01,2.95,2010,4,231.55,129.61666666666665,-126.66666666666664,1
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-05-01,44.25,2010,5,2.95,92.91666666666667,-48.66666666666667,1
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-06-01,47.2,2010,6,44.25,31.46666666666667,15.733333333333334,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-07-01,44.25,2010,7,47.2,45.23333333333333,-0.9833333333333272,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-08-01,70.8,2010,8,44.25,54.083333333333336,16.71666666666666,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-09-01,209.45,2010,9,70.8,108.16666666666667,101.28333333333332,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-10-01,911.0,2010,10,209.45,397.0833333333333,513.9166666666667,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-11-01,536.9,2010,11,911.0,552.4499999999999,-15.549999999999955,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2010-12-01,386.45,2010,12,536.9,611.45,-225.00000000000006,1
CHARLIE+LOLA PINK HOT WATER BOTTLE,2011-01-01,113.75,2011,1,386.45,345.7,-231.95,1
CHARLIE+LOLA PINK HOT WATER BOTTLE,2011-03-01,26.55,2011,3,113.75,175.58333333333334,-149.03333333333333,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2011-06-01,5.9,2011,6,26.55,48.73333333333334,-42.83333333333334,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2011-07-01,23.6,2011,7,5.9,18.683333333333334,4.916666666666668,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2011-08-01,17.7,2011,8,23.6,15.733333333333334,1.966666666666665,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2011-09-01,148.86,2011,9,17.7,63.38666666666668,85.47333333333333,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2011-10-01,153.28,2011,10,148.86,106.61333333333334,46.66666666666666,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2011-11-01,242.69,2011,11,153.28,181.60999999999999,61.08000000000001,0
CHARLIE+LOLA PINK HOT WATER BOTTLE,2011-12-01,120.98,2011,12,242.69,172.3166666666667,-51.33666666666669,1
CHARLOTTE BAG APPLES DESIGN,2011-05-01,1089.9,2011,5,563.95,826.9250000000001,262.975,1
CHARLOTTE BAG APPLES DESIGN,2011-06-01,969.2,2011,6,1089.9,874.35,94.85000000000002,0
CHARLOTTE BAG APPLES DESIGN,2011-07-01,437.5,2011,7,969.2,832.2000000000002,-394.70000000000016,0
CHARLOTTE BAG APPLES DESIGN,2011-08-01,742.7,2011,8,437.5,716.4666666666667,26.23333333333335,0
CHARLOTTE BAG APPLES DESIGN,2011-09-01,344.25,2011,9,742.7,508.15000000000003,-163.90000000000003,0
CHARLOTTE BAG APPLES DESIGN,2011-10-01,663.7,2011,10,344.25,583.5500000000001,80.14999999999998,0
CHARLOTTE BAG APPLES DESIGN,2011-11-01,632.5,2011,11,663.7,546.8166666666667,85.68333333333328,0
CHARLOTTE BAG APPLES DESIGN,2011-12-01,188.45,2011,12,632.5,494.8833333333334,-306.4333333333334,1
CHARLOTTE BAG DOLLY GIRL DESIGN,2010-08-01,397.05,2010,8,203.75,300.4,96.65000000000003,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2010-09-01,634.55,2010,9,397.05,411.7833333333333,222.76666666666665,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2010-10-01,503.85,2010,10,634.55,511.8166666666666,-7.966666666666583,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2010-11-01,625.65,2010,11,503.85,588.0166666666668,37.63333333333321,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2010-12-01,247.9,2010,12,625.65,459.1333333333334,-211.23333333333338,1
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-01-01,238.95,2011,1,247.9,370.8333333333333,-131.88333333333333,1
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-02-01,183.35,2011,2,238.95,223.4,-40.05000000000001,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-03-01,352.8,2011,3,183.35,258.3666666666666,94.4333333333334,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-04-01,248.3,2011,4,352.8,261.48333333333335,-13.183333333333337,1
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-05-01,444.4,2011,5,248.3,348.5,95.89999999999998,1
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-06-01,526.0,2011,6,444.4,406.23333333333335,119.76666666666665,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-07-01,271.75,2011,7,526.0,414.05,-142.3,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-08-01,543.8,2011,8,271.75,447.18333333333334,96.61666666666662,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-09-01,263.85,2011,9,543.8,359.8,-95.94999999999999,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-10-01,364.61,2011,10,263.85,390.75333333333333,-26.143333333333317,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-11-01,332.28,2011,11,364.61,320.24666666666667,12.033333333333303,0
CHARLOTTE BAG DOLLY GIRL DESIGN,2011-12-01,75.65,2011,12,332.28,257.5133333333333,-181.86333333333332,1
CHARLOTTE BAG PINK POLKADOT,2010-10-01,444.5,2010,10,30.6,237.55,206.95,0
CHARLOTTE BAG PINK POLKADOT,2010-11-01,498.9,2010,11,444.5,324.6666666666667,174.2333333333333,0
CHARLOTTE BAG PINK POLKADOT,2010-12-01,317.55,2010,12,498.9,420.31666666666666,-102.76666666666665,1
CHARLOTTE BAG PINK POLKADOT,2011-01-01,350.55,2011,1,317.55,389.0,-38.44999999999999,1
CHARLOTTE BAG PINK POLKADOT,2011-02-01,397.3,2011,2,350.55,355.1333333333334,42.16666666666663,0
CHARLOTTE BAG PINK POLKADOT,2011-03-01,611.15,2011,3,397.3,453.0,158.14999999999998,0
CHARLOTTE BAG PINK POLKADOT,2011-04-01,278.05,2011,4,611.15,428.8333333333333,-150.7833333333333,1
CHARLOTTE BAG PINK POLKADOT,2011-05-01,379.2,2011,5,278.05,422.8,-43.60000000000002,1
CHARLOTTE BAG PINK POLKADOT,2011-06-01,686.65,2011,6,379.2,447.9666666666667,238.68333333333328,0
CHARLOTTE BAG PINK POLKADOT,2011-07-01,384.8,2011,7,686.65,483.54999999999995,-98.74999999999994,0
CHARLOTTE BAG PINK POLKADOT,2011-08-01,686.75,2011,8,384.8,586.0666666666667,100.68333333333328,0
CHARLOTTE BAG PINK POLKADOT,2011-09-01,458.05,2011,9,686.75,509.8666666666666,-51.816666666666606,0
CHARLOTTE BAG PINK POLKADOT,2011-10-01,432.81,2011,10,458.05,525.87,-93.06,0
CHARLOTTE BAG PINK POLKADOT,2011-11-01,855.01,2011,11,432.81,581.9566666666666,273.0533333333334,0
CHARLOTTE BAG PINK POLKADOT,2011-12-01,68.22,2011,12,855.01,452.0133333333333,-383.7933333333333,1
CHARLOTTE BAG SUKI DESIGN,2010-06-01,1000.05,2010,6,296.95,648.5,351.54999999999995,0
CHARLOTTE BAG SUKI DESIGN,2010-07-01,555.7,2010,7,1000.05,617.5666666666667,-61.866666666666674,0
CHARLOTTE BAG SUKI DESIGN,2010-08-01,549.65,2010,8,555.7,701.8000000000001,-152.1500000000001,0
CHARLOTTE BAG SUKI DESIGN,2010-09-01,915.75,2010,9,549.65,673.6999999999999,242.05000000000007,0
CHARLOTTE BAG SUKI DESIGN,2010-10-01,801.8,2010,10,915.75,755.7333333333332,46.06666666666672,0
CHARLOTTE BAG SUKI DESIGN,2010-11-01,1056.0,2010,11,801.8,924.5166666666668,131.48333333333323,0
CHARLOTTE BAG SUKI DESIGN,2010-12-01,806.15,2010,12,1056.0,887.9833333333332,-81.83333333333326,1
CHARLOTTE BAG SUKI DESIGN,2011-01-01,541.45,2011,1,806.15,801.2000000000002,-259.7500000000001,1
CHARLOTTE BAG SUKI DESIGN,2011-02-01,495.4,2011,2,541.45,614.3333333333334,-118.9333333333334,0
CHARLOTTE BAG SUKI DESIGN,2011-03-01,578.4,2011,3,495.4,538.4166666666666,39.98333333333335,0
CHARLOTTE BAG SUKI DESIGN,2011-04-01,462.2,2011,4,578.4,512.0,-49.80000000000001,1
CHARLOTTE BAG SUKI DESIGN,2011-05-01,747.0,2011,5,462.2,595.8666666666667,151.13333333333333,1
CHARLOTTE BAG SUKI DESIGN,2011-06-01,605.3,2011,6,747.0,604.8333333333334,0.4666666666665833,0
CHARLOTTE BAG SUKI DESIGN,2011-07-01,497.0,2011,7,605.3,616.4333333333333,-119.43333333333328,0
CHARLOTTE BAG SUKI DESIGN,2011-08-01,680.15,2011,8,497.0,594.15,86.0,0
CHARLOTTE BAG SUKI DESIGN,2011-09-01,509.57,2011,9,680.15,562.24,-52.670000000000016,0
CHARLOTTE BAG SUKI DESIGN,2011-10-01,661.76,2011,10,509.57,617.16,44.60000000000002,0
CHARLOTTE BAG SUKI DESIGN,2011-11-01,577.22,2011,11,661.76,582.85,-5.6299999999999955,0
CHARLOTTE BAG SUKI DESIGN,2011-12-01,194.4,2011,12,577.22,477.79333333333335,-283.3933333333333,1
CHICK GREY HOT WATER BOTTLE,2010-01-01,469.2,2010,1,2258.4,1363.8,-894.5999999999999,1
CHICK GREY HOT WATER BOTTLE,2010-02-01,289.05,2010,2,469.2,1005.5500000000001,-716.5,0
CHICK GREY HOT WATER BOTTLE,2010-03-01,82.8,2010,3,289.05,280.34999999999997,-197.54999999999995,0
CHICK GREY HOT WATER BOTTLE,2010-04-01,41.4,2010,4,82.8,137.75,-96.35,1
CHICK GREY HOT WATER BOTTLE,2010-05-01,24.15,2010,5,41.4,49.449999999999996,-25.299999999999997,1
CHICK GREY HOT WATER BOTTLE,2010-06-01,24.15,2010,6,24.15,29.899999999999995,-5.7499999999999964,0
CHICK GREY HOT WATER BOTTLE,2010-07-01,79.35,2010,7,24.15,42.55,36.8,0
CHICK GREY HOT WATER BOTTLE,2010-08-01,331.35,2010,8,79.35,144.95000000000002,186.4,0
CHICK GREY HOT WATER BOTTLE,2010-09-01,609.9,2010,9,331.35,340.2,269.7,0
CHICK GREY HOT WATER BOTTLE,2010-10-01,1638.45,2010,10,609.9,859.9,778.5500000000001,0
CHICK GREY HOT WATER BOTTLE,2010-11-01,2569.35,2010,11,1638.45,1605.8999999999999,963.45,0
CHICK GREY HOT WATER BOTTLE,2010-12-01,1956.0,2010,12,2569.35,2054.6,-98.59999999999991,1
CHICK GREY HOT WATER BOTTLE,2011-01-01,274.9,2011,1,1956.0,1600.0833333333333,-1325.1833333333334,1
CHICK GREY HOT WATER BOTTLE,2011-02-01,157.95,2011,2,274.9,796.2833333333333,-638.3333333333333,0
CHICK GREY HOT WATER BOTTLE,2011-03-01,31.05,2011,3,157.95,154.63333333333333,-123.58333333333333,0
CHICK GREY HOT WATER BOTTLE,2011-04-01,62.1,2011,4,31.05,83.7,-21.6,1
CHICK GREY HOT WATER BOTTLE,2011-05-01,13.8,2011,5,62.1,35.65,-21.849999999999998,1
CHICK GREY HOT WATER BOTTLE,2011-06-01,10.35,2011,6,13.8,28.75,-18.4,0
CHICK GREY HOT WATER BOTTLE,2011-07-01,24.15,2011,7,10.35,16.099999999999998,8.05,0
CHICK GREY HOT WATER BOTTLE,2011-08-01,110.4,2011,8,24.15,48.300000000000004,62.1,0
CHICK GREY HOT WATER BOTTLE,2011-09-01,729.95,2011,9,110.4,288.1666666666667,441.78333333333336,0
CHICK GREY HOT WATER BOTTLE,2011-10-01,842.05,2011,10,729.95,560.8000000000001,281.2499999999999,0
CHICK GREY HOT WATER BOTTLE,2011-11-01,1698.21,2011,11,842.05,1090.07,608.1400000000001,0
CHICK GREY HOT WATER BOTTLE,2011-12-01,364.46,2011,12,1698.21,968.2400000000001,-603.7800000000002,1
CHILDREN'S APRON DOLLY GIRL,2010-11-01,678.6,2010,11,487.4,583.0,95.60000000000002,0
CHILDREN'S APRON DOLLY GIRL,2010-12-01,260.4,2010,12,678.6,475.4666666666667,-215.06666666666672,1
CHILDREN'S APRON DOLLY GIRL,2011-01-01,292.1,2011,1,260.4,410.3666666666666,-118.2666666666666,1
CHILDREN'S APRON DOLLY GIRL,2011-02-01,308.8,2011,2,292.1,287.09999999999997,21.700000000000045,0
CHILDREN'S APRON DOLLY GIRL,2011-03-01,247.9,2011,3,308.8,282.93333333333334,-35.03333333333333,0
CHILDREN'S APRON DOLLY GIRL,2011-04-01,319.3,2011,4,247.9,292.0,27.30000000000001,1
CHILDREN'S APRON DOLLY GIRL,2011-05-01,376.1,2011,5,319.3,314.43333333333334,61.666666666666686,1
CHILDREN'S APRON DOLLY GIRL,2011-06-01,155.4,2011,6,376.1,283.6,-128.20000000000002,0
CHILDREN'S APRON DOLLY GIRL,2011-07-01,218.5,2011,7,155.4,250.0,-31.5,0
CHILDREN'S APRON DOLLY GIRL,2011-08-01,336.2,2011,8,218.5,236.69999999999996,99.50000000000003,0
CHILDREN'S APRON DOLLY GIRL,2011-09-01,474.8,2011,9,336.2,343.1666666666667,131.63333333333333,0
CHILDREN'S APRON DOLLY GIRL,2011-10-01,268.52,2011,10,474.8,359.84,-91.32,0
CHILDREN'S APRON DOLLY GIRL,2011-11-01,655.33,2011,11,268.52,466.2166666666667,189.11333333333334,0
CHILDREN'S APRON DOLLY GIRL,2011-12-01,186.93,2011,12,655.33,370.26,-183.32999999999998,1
CHILDRENS APRON APPLES DESIGN,2010-11-01,454.95,2010,11,382.2,418.575,36.375,0
CHILDRENS APRON APPLES DESIGN,2010-12-01,315.9,2010,12,454.95,384.34999999999997,-68.44999999999999,1
CHILDRENS APRON APPLES DESIGN,2011-01-01,387.9,2011,1,315.9,386.25,1.6499999999999773,1
CHILDRENS APRON APPLES DESIGN,2011-02-01,369.75,2011,2,387.9,357.84999999999997,11.900000000000034,0
CHILDRENS APRON APPLES DESIGN,2011-03-01,273.0,2011,3,369.75,343.55,-70.55000000000001,0
CHILDRENS APRON APPLES DESIGN,2011-04-01,183.3,2011,4,273.0,275.34999999999997,-92.04999999999995,1
CHILDRENS APRON APPLES DESIGN,2011-05-01,286.65,2011,5,183.3,247.65,38.99999999999997,1
CHILDRENS APRON APPLES DESIGN,2011-06-01,403.65,2011,6,286.65,291.2,112.44999999999999,0
CHILDRENS APRON APPLES DESIGN,2011-07-01,193.05,2011,7,403.65,294.45,-101.39999999999998,0
CHILDRENS APRON APPLES DESIGN,2011-08-01,477.0,2011,8,193.05,357.90000000000003,119.09999999999997,0
CHILDRENS APRON APPLES DESIGN,2011-09-01,326.25,2011,9,477.0,332.09999999999997,-5.849999999999966,0
CHILDRENS APRON APPLES DESIGN,2011-10-01,271.05,2011,10,326.25,358.09999999999997,-87.04999999999995,0
CHILDRENS APRON APPLES DESIGN,2011-11-01,687.72,2011,11,271.05,428.34,259.38000000000005,0
CHILDRENS APRON APPLES DESIGN,2011-12-01,93.83,2011,12,687.72,350.8666666666666,-257.03666666666663,1
CHILDRENS APRON SPACEBOY DESIGN,2010-08-01,435.45,2010,8,183.3,309.375,126.07499999999999,0
CHILDRENS APRON SPACEBOY DESIGN,2010-09-01,903.9,2010,9,435.45,507.55,396.34999999999997,0
CHILDRENS APRON SPACEBOY DESIGN,2010-10-01,614.25,2010,10,903.9,651.1999999999999,-36.94999999999993,0
CHILDRENS APRON SPACEBOY DESIGN,2010-11-01,1426.5,2010,11,614.25,981.5500000000001,444.94999999999993,0
CHILDRENS APRON SPACEBOY DESIGN,2010-12-01,360.75,2010,12,1426.5,800.5,-439.75,1
CHILDRENS APRON SPACEBOY DESIGN,2011-01-01,628.35,2011,1,360.75,805.1999999999999,-176.8499999999999,1
CHILDRENS APRON SPACEBOY DESIGN,2011-02-01,414.0,2011,2,628.35,467.7,-53.69999999999999,0
CHILDRENS APRON SPACEBOY DESIGN,2011-03-01,562.8,2011,3,414.0,535.05,27.75,0
CHILDRENS APRON SPACEBOY DESIGN,2011-04-01,398.4,2011,4,562.8,458.3999999999999,-59.99999999999994,1
CHILDRENS APRON SPACEBOY DESIGN,2011-05-01,447.75,2011,5,398.4,469.6499999999999,-21.89999999999992,1
CHILDRENS APRON SPACEBOY DESIGN,2011-06-01,298.95,2011,6,447.75,381.7,-82.75,0
CHILDRENS APRON SPACEBOY DESIGN,2011-07-01,216.45,2011,7,298.95,321.05,-104.60000000000002,0
CHILDRENS APRON SPACEBOY DESIGN,2011-08-01,633.15,2011,8,216.45,382.84999999999997,250.3,0
CHILDRENS APRON SPACEBOY DESIGN,2011-09-01,669.16,2011,9,633.15,506.2533333333333,162.9066666666667,0
CHILDRENS APRON SPACEBOY DESIGN,2011-10-01,622.98,2011,10,669.16,641.7633333333333,-18.783333333333303,0
CHILDRENS APRON SPACEBOY DESIGN,2011-11-01,1212.04,2011,11,622.98,834.7266666666666,377.3133333333334,0
CHILDRENS APRON SPACEBOY DESIGN,2011-12-01,224.71,2011,12,1212.04,686.5766666666667,-461.8666666666667,1
CHILDRENS CUTLERY DOLLY GIRL,2011-05-01,1199.85,2011,5,207.5,703.675,496.17499999999995,1
CHILDRENS CUTLERY DOLLY GIRL,2011-06-01,1183.25,2011,6,1199.85,863.5333333333333,319.7166666666667,0
CHILDRENS CUTLERY DOLLY GIRL,2011-07-01,581.0,2011,7,1183.25,988.0333333333333,-407.0333333333333,0
CHILDRENS CUTLERY DOLLY GIRL,2011-08-01,676.7,2011,8,581.0,813.65,-136.94999999999993,0
CHILDRENS CUTLERY DOLLY GIRL,2011-09-01,784.35,2011,9,676.7,680.6833333333334,103.66666666666663,0
CHILDRENS CUTLERY DOLLY GIRL,2011-10-01,551.95,2011,10,784.35,671.0000000000001,-119.05000000000007,0
CHILDRENS CUTLERY DOLLY GIRL,2011-11-01,1228.9,2011,11,551.95,855.0666666666667,373.83333333333337,0
CHILDRENS CUTLERY DOLLY GIRL,2011-12-01,141.1,2011,12,1228.9,640.65,-499.54999999999995,1
CHILDRENS CUTLERY POLKADOT BLUE,2011-03-01,66.4,2011,3,95.45,80.92500000000001,-14.525000000000006,0
CHILDRENS CUTLERY POLKADOT BLUE,2011-04-01,626.9,2011,4,66.4,262.9166666666667,363.9833333333333,1
CHILDRENS CUTLERY POLKADOT BLUE,2011-05-01,963.3,2011,5,626.9,552.1999999999999,411.1,1
CHILDRENS CUTLERY POLKADOT BLUE,2011-06-01,385.95,2011,6,963.3,658.7166666666666,-272.7666666666666,0
CHILDRENS CUTLERY POLKADOT BLUE,2011-07-01,2404.6,2011,7,385.95,1251.2833333333333,1153.3166666666666,0
CHILDRENS CUTLERY POLKADOT BLUE,2011-08-01,593.7,2011,8,2404.6,1128.0833333333333,-534.3833333333332,0
CHILDRENS CUTLERY POLKADOT BLUE,2011-09-01,880.3,2011,9,593.7,1292.8666666666668,-412.56666666666683,0
CHILDRENS CUTLERY POLKADOT BLUE,2011-10-01,1119.45,2011,10,880.3,864.4833333333332,254.9666666666668,0
CHILDRENS CUTLERY POLKADOT BLUE,2011-11-01,2305.0,2011,11,1119.45,1434.9166666666667,870.0833333333333,0
CHILDRENS CUTLERY POLKADOT BLUE,2011-12-01,390.35,2011,12,2305.0,1271.6,-881.2499999999999,1
CHILDRENS CUTLERY POLKADOT GREEN,2011-03-01,315.4,2011,3,348.85,332.125,-16.725000000000023,0
CHILDRENS CUTLERY POLKADOT GREEN,2011-04-01,715.54,2011,4,315.4,459.93,255.60999999999996,1
CHILDRENS CUTLERY POLKADOT GREEN,2011-05-01,373.5,2011,5,715.54,468.1466666666667,-94.6466666666667,1
CHILDRENS CUTLERY POLKADOT GREEN,2011-06-01,485.8,2011,6,373.5,524.9466666666666,-39.14666666666659,0
CHILDRENS CUTLERY POLKADOT GREEN,2011-07-01,1158.6,2011,7,485.8,672.6333333333333,485.9666666666666,0
CHILDRENS CUTLERY POLKADOT GREEN,2011-08-01,332.25,2011,8,1158.6,658.8833333333333,-326.6333333333333,0
CHILDRENS CUTLERY POLKADOT GREEN,2011-09-01,759.95,2011,9,332.25,750.2666666666668,9.68333333333328,0
CHILDRENS CUTLERY POLKADOT GREEN,2011-10-01,493.83,2011,10,759.95,528.6766666666666,-34.846666666666636,0
CHILDRENS CUTLERY POLKADOT GREEN,2011-11-01,1025.54,2011,11,493.83,759.7733333333332,265.76666666666677,0
CHILDRENS CUTLERY POLKADOT GREEN,2011-12-01,589.8,2011,12,1025.54,703.0566666666667,-113.25666666666677,1
CHILDRENS CUTLERY POLKADOT PINK,2011-03-01,647.65,2011,3,411.1,529.375,118.27499999999998,0
CHILDRENS CUTLERY POLKADOT PINK,2011-04-01,610.3,2011,4,647.65,556.35,53.94999999999993,1
CHILDRENS CUTLERY POLKADOT PINK,2011-05-01,585.15,2011,5,610.3,614.3666666666667,-29.216666666666697,1
CHILDRENS CUTLERY POLKADOT PINK,2011-06-01,1096.1,2011,6,585.15,763.8499999999999,332.25,0
CHILDRENS CUTLERY POLKADOT PINK,2011-07-01,2903.1,2011,7,1096.1,1528.1166666666668,1374.9833333333331,0
